@RELATION dados_arvore

@ATTRIBUTE heading {Personalneeds,Goingout,Moving,Domesticwork,Cooking,Leisure,Educational}
@ATTRIBUTE day NUMERIC
@ATTRIBUTE locations NUMERIC
@ATTRIBUTE types NUMERIC
@ATTRIBUTE sensor_id NUMERIC

@DATA
Personalneeds,2,2,42,137
Personalneeds,2,2,42,137
Personalneeds,2,2,42,137
Personalneeds,2,2,42,137
Personalneeds,2,2,42,137
Personalneeds,2,2,25,91
Personalneeds,2,2,25,91
Personalneeds,2,2,25,91
Personalneeds,2,2,25,91
Personalneeds,2,2,25,91
Personalneeds,2,2,25,91
Personalneeds,2,2,25,91
Personalneeds,2,2,25,91
Personalneeds,2,2,25,91
Personalneeds,7,5,3,67
Personalneeds,7,5,3,67
Personalneeds,7,5,3,67
Personalneeds,7,5,3,67
Personalneeds,7,5,3,67
Personalneeds,7,5,3,67
Personalneeds,7,5,3,67
Personalneeds,7,5,3,67
Personalneeds,7,5,3,67
Personalneeds,7,5,3,67
Personalneeds,7,5,3,67
Personalneeds,7,5,3,67
Personalneeds,7,5,3,67
Personalneeds,7,5,3,67
Personalneeds,7,5,3,79
Personalneeds,7,5,3,79
Personalneeds,7,5,3,79
Personalneeds,7,5,15,96
Personalneeds,7,5,15,96
Personalneeds,7,5,15,96
Personalneeds,7,5,15,96
Personalneeds,7,5,15,96
Personalneeds,7,5,15,96
Personalneeds,7,5,9,101
Personalneeds,7,5,9,101
Personalneeds,7,5,9,101
Personalneeds,7,5,9,101
Personalneeds,7,5,9,101
Personalneeds,7,5,9,101
Personalneeds,7,5,9,101
Personalneeds,7,5,43,57
Personalneeds,7,5,43,57
Personalneeds,7,5,43,57
Personalneeds,7,5,43,57
Personalneeds,7,5,43,57
Personalneeds,7,5,43,57
Personalneeds,7,5,43,57
Personalneeds,7,5,43,57
Personalneeds,7,5,43,57
Personalneeds,7,5,43,57
Personalneeds,7,5,43,57
Personalneeds,7,5,43,57
Personalneeds,7,5,43,57
Personalneeds,7,5,43,57
Personalneeds,7,5,43,57
Personalneeds,7,5,43,57
Personalneeds,7,5,43,57
Personalneeds,7,5,43,57
Personalneeds,7,5,43,57
Personalneeds,7,5,43,57
Personalneeds,7,5,43,57
Personalneeds,7,5,43,58
Personalneeds,7,5,43,58
Personalneeds,7,5,43,58
Personalneeds,7,5,43,58
Personalneeds,7,5,43,58
Personalneeds,7,5,43,58
Personalneeds,7,5,43,58
Personalneeds,7,5,43,58
Personalneeds,7,5,43,58
Personalneeds,7,5,43,58
Personalneeds,7,5,43,58
Personalneeds,7,5,43,58
Personalneeds,7,5,43,58
Personalneeds,7,5,43,58
Personalneeds,7,5,43,58
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,65,93
Personalneeds,7,5,67,88
Personalneeds,7,5,67,88
Personalneeds,7,5,67,88
Personalneeds,7,5,67,88
Personalneeds,7,5,67,88
Personalneeds,7,5,67,88
Personalneeds,7,5,67,88
Personalneeds,7,5,66,68
Personalneeds,7,5,66,68
Personalneeds,7,5,66,68
Personalneeds,7,5,66,68
Personalneeds,7,5,66,68
Personalneeds,7,5,66,68
Personalneeds,7,5,66,68
Personalneeds,7,5,66,68
Personalneeds,7,5,66,68
Personalneeds,7,5,66,68
Personalneeds,7,5,66,68
Personalneeds,7,5,66,68
Personalneeds,7,5,66,68
Personalneeds,7,5,66,68
Personalneeds,7,5,66,68
Personalneeds,7,5,66,68
Personalneeds,7,5,66,68
Personalneeds,7,5,66,68
Personalneeds,7,5,66,68
Personalneeds,7,5,66,68
Personalneeds,7,5,66,68
Personalneeds,7,5,13,100
Personalneeds,7,5,13,100
Personalneeds,7,5,13,100
Personalneeds,7,5,13,100
Personalneeds,7,5,13,100
Personalneeds,7,5,13,100
Personalneeds,7,5,13,100
Personalneeds,7,5,13,100
Personalneeds,7,5,13,100
Personalneeds,7,5,13,100
Personalneeds,7,5,13,100
Personalneeds,7,5,13,100
Personalneeds,7,5,4,62
Personalneeds,7,5,4,62
Personalneeds,7,5,4,62
Personalneeds,7,5,4,62
Personalneeds,7,5,4,71
Personalneeds,7,5,4,75
Personalneeds,7,5,4,75
Personalneeds,7,5,4,75
Personalneeds,7,5,4,75
Personalneeds,7,5,4,75
Personalneeds,7,5,4,75
Personalneeds,7,5,4,86
Personalneeds,7,5,4,146
Personalneeds,7,5,4,146
Personalneeds,7,5,4,146
Personalneeds,7,5,46,139
Personalneeds,7,5,46,139
Personalneeds,7,5,46,139
Personalneeds,7,5,46,139
Personalneeds,7,5,46,139
Personalneeds,7,5,46,139
Personalneeds,7,5,46,139
Personalneeds,7,5,46,139
Personalneeds,7,5,46,139
Personalneeds,7,5,46,139
Personalneeds,7,5,46,139
Personalneeds,7,5,46,139
Personalneeds,7,5,9,108
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,42,137
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,91
Personalneeds,7,2,25,126
Personalneeds,7,2,25,126
Personalneeds,7,2,25,126
Personalneeds,7,2,25,144
Personalneeds,7,2,25,144
Personalneeds,1,5,3,67
Personalneeds,1,5,3,67
Personalneeds,1,5,3,67
Personalneeds,1,5,3,67
Personalneeds,1,5,3,67
Personalneeds,1,5,3,67
Personalneeds,1,5,3,67
Personalneeds,1,5,3,67
Personalneeds,1,5,3,67
Personalneeds,1,5,3,79
Personalneeds,1,5,3,79
Personalneeds,1,5,15,96
Personalneeds,1,5,15,96
Personalneeds,1,5,15,96
Personalneeds,1,5,15,96
Personalneeds,1,5,15,96
Personalneeds,1,5,15,96
Personalneeds,1,5,9,101
Personalneeds,1,5,9,101
Personalneeds,1,5,9,101
Personalneeds,1,5,9,101
Personalneeds,1,5,9,101
Personalneeds,1,5,43,57
Personalneeds,1,5,43,57
Personalneeds,1,5,43,57
Personalneeds,1,5,43,57
Personalneeds,1,5,43,57
Personalneeds,1,5,43,57
Personalneeds,1,5,43,57
Personalneeds,1,5,43,57
Personalneeds,1,5,43,57
Personalneeds,1,5,43,57
Personalneeds,1,5,43,57
Personalneeds,1,5,43,57
Personalneeds,1,5,43,57
Personalneeds,1,5,43,57
Personalneeds,1,5,43,58
Personalneeds,1,5,43,58
Personalneeds,1,5,43,58
Personalneeds,1,5,43,58
Personalneeds,1,5,43,58
Personalneeds,1,5,43,58
Personalneeds,1,5,43,58
Personalneeds,1,5,43,58
Personalneeds,1,5,43,58
Personalneeds,1,5,43,58
Personalneeds,1,5,43,58
Personalneeds,1,5,65,93
Personalneeds,1,5,65,93
Personalneeds,1,5,65,93
Personalneeds,1,5,65,93
Personalneeds,1,5,65,93
Personalneeds,1,5,65,93
Personalneeds,1,5,67,88
Personalneeds,1,5,67,88
Personalneeds,1,5,67,88
Personalneeds,1,5,67,88
Personalneeds,1,5,67,88
Personalneeds,1,5,67,88
Personalneeds,1,5,67,88
Personalneeds,1,5,67,88
Personalneeds,1,5,67,88
Personalneeds,1,5,67,88
Personalneeds,1,5,67,88
Personalneeds,1,5,67,88
Personalneeds,1,5,67,88
Personalneeds,1,5,67,88
Personalneeds,1,5,67,88
Personalneeds,1,5,67,88
Personalneeds,1,5,67,88
Personalneeds,1,5,67,88
Personalneeds,1,5,67,88
Personalneeds,1,5,67,88
Personalneeds,1,5,67,88
Personalneeds,1,5,67,88
Personalneeds,1,5,67,88
Personalneeds,1,5,67,88
Personalneeds,1,5,67,88
Personalneeds,1,5,66,68
Personalneeds,1,5,66,68
Personalneeds,1,5,66,68
Personalneeds,1,5,66,68
Personalneeds,1,5,66,68
Personalneeds,1,5,66,68
Personalneeds,1,5,66,68
Personalneeds,1,5,66,68
Personalneeds,1,5,66,68
Personalneeds,1,5,66,68
Personalneeds,1,5,66,68
Personalneeds,1,5,66,68
Personalneeds,1,5,66,68
Personalneeds,1,5,66,68
Personalneeds,1,5,66,68
Personalneeds,1,5,66,68
Personalneeds,1,5,66,68
Personalneeds,1,5,66,68
Personalneeds,1,5,66,68
Personalneeds,1,5,66,68
Personalneeds,1,5,66,68
Personalneeds,1,5,66,68
Personalneeds,1,5,13,100
Personalneeds,1,5,13,100
Personalneeds,1,5,13,100
Personalneeds,1,5,13,100
Personalneeds,1,5,13,100
Personalneeds,1,5,13,100
Personalneeds,1,5,13,100
Personalneeds,1,5,13,100
Personalneeds,1,5,13,100
Personalneeds,1,5,13,100
Personalneeds,1,5,13,100
Personalneeds,1,5,13,100
Personalneeds,1,5,4,62
Personalneeds,1,5,4,62
Personalneeds,1,5,4,62
Personalneeds,1,5,4,62
Personalneeds,1,5,4,71
Personalneeds,1,5,4,71
Personalneeds,1,5,4,71
Personalneeds,1,5,4,75
Personalneeds,1,5,4,75
Personalneeds,1,5,4,75
Personalneeds,1,5,4,75
Personalneeds,1,5,4,75
Personalneeds,1,5,4,75
Personalneeds,1,5,4,75
Personalneeds,1,5,4,75
Personalneeds,1,5,4,86
Personalneeds,1,5,4,146
Personalneeds,1,5,46,139
Personalneeds,1,5,46,139
Personalneeds,1,5,46,139
Personalneeds,1,5,46,139
Personalneeds,1,5,46,139
Personalneeds,1,5,46,139
Personalneeds,1,5,46,139
Personalneeds,1,5,46,139
Personalneeds,1,5,46,139
Personalneeds,1,2,42,137
Personalneeds,1,2,42,137
Personalneeds,1,2,42,137
Personalneeds,1,2,42,137
Personalneeds,1,2,42,137
Personalneeds,1,2,42,137
Personalneeds,1,2,42,137
Personalneeds,1,2,42,137
Personalneeds,1,2,42,137
Personalneeds,1,2,42,137
Personalneeds,1,2,42,137
Personalneeds,1,2,42,137
Personalneeds,1,2,42,137
Personalneeds,1,2,42,137
Personalneeds,1,2,42,137
Personalneeds,1,2,42,137
Personalneeds,1,2,25,91
Personalneeds,1,2,25,91
Personalneeds,1,2,25,91
Personalneeds,1,2,25,91
Personalneeds,1,2,25,91
Personalneeds,1,2,25,91
Personalneeds,1,2,25,91
Personalneeds,1,2,25,91
Personalneeds,1,2,25,91
Personalneeds,1,2,25,91
Personalneeds,1,2,25,91
Personalneeds,1,2,25,91
Personalneeds,1,2,25,91
Personalneeds,1,2,25,91
Personalneeds,1,2,25,91
Personalneeds,1,2,25,91
Personalneeds,1,2,25,91
Personalneeds,1,2,25,91
Personalneeds,1,2,25,91
Personalneeds,1,2,25,91
Personalneeds,1,2,25,91
Personalneeds,1,2,25,91
Personalneeds,1,2,25,91
Personalneeds,1,2,25,91
Personalneeds,1,2,25,91
Personalneeds,1,2,25,126
Personalneeds,1,2,25,126
Personalneeds,1,2,25,144
Personalneeds,1,2,25,144
Personalneeds,4,5,3,67
Personalneeds,4,5,3,67
Personalneeds,4,5,3,67
Personalneeds,4,5,3,67
Personalneeds,4,5,3,67
Personalneeds,4,5,3,67
Personalneeds,4,5,3,67
Personalneeds,4,5,3,67
Personalneeds,4,5,3,67
Personalneeds,4,5,3,67
Personalneeds,4,5,3,67
Personalneeds,4,5,3,67
Personalneeds,4,5,3,67
Personalneeds,4,5,3,67
Personalneeds,4,5,3,67
Personalneeds,4,5,3,67
Personalneeds,4,5,3,67
Personalneeds,4,5,3,67
Personalneeds,4,5,3,67
Personalneeds,4,5,3,79
Personalneeds,4,5,3,79
Personalneeds,4,5,3,79
Personalneeds,4,5,3,79
Personalneeds,4,5,3,79
Personalneeds,4,5,3,79
Personalneeds,4,5,3,79
Personalneeds,4,5,3,79
Personalneeds,4,5,15,96
Personalneeds,4,5,15,96
Personalneeds,4,5,9,101
Personalneeds,4,5,9,101
Personalneeds,4,5,9,101
Personalneeds,4,5,9,101
Personalneeds,4,5,9,101
Personalneeds,4,5,9,101
Personalneeds,4,5,9,101
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,58
Personalneeds,4,5,43,58
Personalneeds,4,5,43,58
Personalneeds,4,5,43,58
Personalneeds,4,5,43,58
Personalneeds,4,5,43,58
Personalneeds,4,5,43,58
Personalneeds,4,5,43,58
Personalneeds,4,5,43,58
Personalneeds,4,5,43,58
Personalneeds,4,5,43,58
Personalneeds,4,5,43,58
Personalneeds,4,5,43,58
Personalneeds,4,5,43,58
Personalneeds,4,5,43,58
Personalneeds,4,5,43,58
Personalneeds,4,5,43,58
Personalneeds,4,5,43,58
Personalneeds,4,5,43,58
Personalneeds,4,5,65,93
Personalneeds,4,5,65,93
Personalneeds,4,5,65,93
Personalneeds,4,5,65,93
Personalneeds,4,5,65,93
Personalneeds,4,5,65,93
Personalneeds,4,5,65,93
Personalneeds,4,5,65,93
Personalneeds,4,5,65,93
Personalneeds,4,5,65,93
Personalneeds,4,5,65,93
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,13,100
Personalneeds,4,5,13,100
Personalneeds,4,5,13,100
Personalneeds,4,5,13,100
Personalneeds,4,5,13,100
Personalneeds,4,5,13,100
Personalneeds,4,5,13,100
Personalneeds,4,5,13,100
Personalneeds,4,5,13,100
Personalneeds,4,5,13,100
Personalneeds,4,5,13,100
Personalneeds,4,5,4,62
Personalneeds,4,5,4,62
Personalneeds,4,5,4,62
Personalneeds,4,5,4,62
Personalneeds,4,5,4,62
Personalneeds,4,5,4,62
Personalneeds,4,5,4,62
Personalneeds,4,5,4,71
Personalneeds,4,5,4,71
Personalneeds,4,5,4,75
Personalneeds,4,5,4,75
Personalneeds,4,5,4,75
Personalneeds,4,5,4,75
Personalneeds,4,5,4,75
Personalneeds,4,5,4,75
Personalneeds,4,5,4,75
Personalneeds,4,5,4,75
Personalneeds,4,5,4,86
Personalneeds,4,5,4,146
Personalneeds,4,5,4,146
Personalneeds,4,5,4,146
Personalneeds,4,5,4,146
Personalneeds,4,5,4,146
Personalneeds,4,5,46,139
Personalneeds,4,5,46,139
Personalneeds,4,5,46,139
Personalneeds,4,5,46,139
Personalneeds,4,5,46,139
Personalneeds,4,5,46,139
Personalneeds,4,5,9,108
Personalneeds,4,5,9,108
Personalneeds,4,5,9,108
Personalneeds,4,5,9,108
Personalneeds,4,5,9,108
Personalneeds,4,5,9,108
Personalneeds,4,5,9,108
Personalneeds,4,5,9,108
Personalneeds,4,5,9,108
Personalneeds,4,5,9,108
Personalneeds,4,5,9,108
Personalneeds,4,2,68,145
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,126
Personalneeds,4,2,25,126
Personalneeds,3,5,3,67
Personalneeds,3,5,3,67
Personalneeds,3,5,3,67
Personalneeds,3,5,3,67
Personalneeds,3,5,3,67
Personalneeds,3,5,3,67
Personalneeds,3,5,3,67
Personalneeds,3,5,3,67
Personalneeds,3,5,3,67
Personalneeds,3,5,3,67
Personalneeds,3,5,3,67
Personalneeds,3,5,15,96
Personalneeds,3,5,15,96
Personalneeds,3,5,9,101
Personalneeds,3,5,9,101
Personalneeds,3,5,9,101
Personalneeds,3,5,9,101
Personalneeds,3,5,9,101
Personalneeds,3,5,9,101
Personalneeds,3,5,9,101
Personalneeds,3,5,9,101
Personalneeds,3,5,43,57
Personalneeds,3,5,43,57
Personalneeds,3,5,43,57
Personalneeds,3,5,43,57
Personalneeds,3,5,43,57
Personalneeds,3,5,43,57
Personalneeds,3,5,43,57
Personalneeds,3,5,43,57
Personalneeds,3,5,43,57
Personalneeds,3,5,43,57
Personalneeds,3,5,43,57
Personalneeds,3,5,43,58
Personalneeds,3,5,43,58
Personalneeds,3,5,43,58
Personalneeds,3,5,43,58
Personalneeds,3,5,43,58
Personalneeds,3,5,43,58
Personalneeds,3,5,43,58
Personalneeds,3,5,43,58
Personalneeds,3,5,43,58
Personalneeds,3,5,43,58
Personalneeds,3,5,65,93
Personalneeds,3,5,65,93
Personalneeds,3,5,65,93
Personalneeds,3,5,65,93
Personalneeds,3,5,65,93
Personalneeds,3,5,67,88
Personalneeds,3,5,67,88
Personalneeds,3,5,67,88
Personalneeds,3,5,67,88
Personalneeds,3,5,67,88
Personalneeds,3,5,67,88
Personalneeds,3,5,67,88
Personalneeds,3,5,67,88
Personalneeds,3,5,67,88
Personalneeds,3,5,67,88
Personalneeds,3,5,67,88
Personalneeds,3,5,67,88
Personalneeds,3,5,67,88
Personalneeds,3,5,67,88
Personalneeds,3,5,67,88
Personalneeds,3,5,67,88
Personalneeds,3,5,66,68
Personalneeds,3,5,66,68
Personalneeds,3,5,66,68
Personalneeds,3,5,66,68
Personalneeds,3,5,66,68
Personalneeds,3,5,66,68
Personalneeds,3,5,66,68
Personalneeds,3,5,66,68
Personalneeds,3,5,66,68
Personalneeds,3,5,66,68
Personalneeds,3,5,66,68
Personalneeds,3,5,66,68
Personalneeds,3,5,66,68
Personalneeds,3,5,66,68
Personalneeds,3,5,66,68
Personalneeds,3,5,66,68
Personalneeds,3,5,66,68
Personalneeds,3,5,66,68
Personalneeds,3,5,66,68
Personalneeds,3,5,66,68
Personalneeds,3,5,13,100
Personalneeds,3,5,13,100
Personalneeds,3,5,13,100
Personalneeds,3,5,13,100
Personalneeds,3,5,13,100
Personalneeds,3,5,13,100
Personalneeds,3,5,13,100
Personalneeds,3,5,13,100
Personalneeds,3,5,4,71
Personalneeds,3,5,4,75
Personalneeds,3,5,4,75
Personalneeds,3,5,4,75
Personalneeds,3,5,4,75
Personalneeds,3,5,4,75
Personalneeds,3,5,4,75
Personalneeds,3,5,46,139
Personalneeds,3,5,46,139
Personalneeds,3,5,46,139
Personalneeds,3,5,46,139
Personalneeds,3,5,46,139
Personalneeds,3,5,46,139
Personalneeds,3,5,46,139
Personalneeds,3,5,46,139
Personalneeds,3,2,68,145
Personalneeds,3,2,42,137
Personalneeds,3,2,42,137
Personalneeds,3,2,42,137
Personalneeds,3,2,42,137
Personalneeds,3,2,42,137
Personalneeds,3,2,42,137
Personalneeds,3,2,42,137
Personalneeds,3,2,42,137
Personalneeds,3,2,42,137
Personalneeds,3,2,42,137
Personalneeds,3,2,42,137
Personalneeds,3,2,42,137
Personalneeds,3,2,42,137
Personalneeds,3,2,42,137
Personalneeds,3,2,42,137
Personalneeds,3,2,42,137
Personalneeds,3,2,25,91
Personalneeds,3,2,25,91
Personalneeds,3,2,25,91
Personalneeds,3,2,25,91
Personalneeds,3,2,25,91
Personalneeds,3,2,25,91
Personalneeds,3,2,25,91
Personalneeds,3,2,25,91
Personalneeds,3,2,25,91
Personalneeds,3,2,25,126
Personalneeds,4,5,3,67
Personalneeds,4,5,3,67
Personalneeds,4,5,3,67
Personalneeds,4,5,3,67
Personalneeds,4,5,3,67
Personalneeds,4,5,3,67
Personalneeds,4,5,3,67
Personalneeds,4,5,3,67
Personalneeds,4,5,3,79
Personalneeds,4,5,15,96
Personalneeds,4,5,15,96
Personalneeds,4,5,15,96
Personalneeds,4,5,15,96
Personalneeds,4,5,15,96
Personalneeds,4,5,9,101
Personalneeds,4,5,9,101
Personalneeds,4,5,9,101
Personalneeds,4,5,9,101
Personalneeds,4,5,9,101
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,57
Personalneeds,4,5,43,58
Personalneeds,4,5,43,58
Personalneeds,4,5,43,58
Personalneeds,4,5,43,58
Personalneeds,4,5,43,58
Personalneeds,4,5,43,58
Personalneeds,4,5,43,58
Personalneeds,4,5,43,58
Personalneeds,4,5,43,58
Personalneeds,4,5,43,58
Personalneeds,4,5,43,58
Personalneeds,4,5,43,58
Personalneeds,4,5,65,93
Personalneeds,4,5,65,93
Personalneeds,4,5,65,93
Personalneeds,4,5,65,93
Personalneeds,4,5,65,93
Personalneeds,4,5,65,93
Personalneeds,4,5,65,93
Personalneeds,4,5,65,93
Personalneeds,4,5,65,93
Personalneeds,4,5,65,93
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,67,88
Personalneeds,4,5,66,68
